Time Stamp;Force (Newtons);Diff Time
44658.69644;269.84633;0.00101
44658.69644;275.13316;0.00101
44658.69644;267.92385;0.00101
44658.69644;269.12540;0.00101
44658.69644;270.32695;0.00101
44658.69644;262.87733;0.00101
44658.69644;268.76494;0.00101
44658.69644;263.95873;0.00101
44658.69644;268.04401;0.00101
44658.69644;261.43547;0.00101
44658.69644;266.12152;0.00100
44658.69644;264.07888;0.00100
44658.69644;261.67578;0.00100
44658.69644;271.28820;0.00100
44658.69644;262.39671;0.00100
44658.69644;269.96649;0.00100
44658.69644;268.04401;0.00100
44658.69644;272.12928;0.00100
44658.69644;269.96649;0.00100
44658.69644;267.44323;0.00100
44658.69644;276.09441;0.00101
44658.69644;262.87733;0.00101
44658.69644;270.92773;0.00101
44658.69644;264.67966;0.00101
44658.69644;263.83857;0.00101
44658.69644;256.14864;0.00101
44658.69644;271.40835;0.00101
44658.69644;250.98196;0.00101
44658.69644;271.76882;0.00101
44658.69644;255.90833;0.00101
44658.69644;273.21068;0.00100
44658.69644;261.07500;0.00100
44658.69644;268.04401;0.00100
44658.69644;267.80369;0.00100
44658.69644;262.87733;0.00100
44658.69644;269.72618;0.00100
44658.69644;265.52075;0.00100
44658.69644;256.14864;0.00100
44658.69644;271.28820;0.00100
44658.69644;254.46646;0.00100
44658.69644;264.79981;0.00100
44658.69644;258.31143;0.00100
44658.69644;264.43935;0.00100
44658.69644;260.59438;0.00100
44658.69644;264.19904;0.00100
44658.69644;264.91997;0.00100
44658.69644;265.52075;0.00100
44658.69644;262.99749;0.00100
44658.69644;266.36183;0.00100
44658.69644;265.16028;0.00100
44658.69644;263.95873;0.00100
44658.69644;267.68354;0.00100
44658.69644;261.67578;0.00100
44658.69644;263.59826;0.00100
44658.69644;260.83469;0.00100
44658.69644;261.31531;0.00100
44658.69644;260.35407;0.00100
44658.69644;261.79593;0.00100
44658.69644;262.15640;0.00100
44658.69644;261.07500;0.00100
44658.69644;262.75717;0.00100
44658.69644;263.11764;0.00100
44658.69644;264.55950;0.00100
44658.69644;257.47034;0.00100
44658.69644;269.12540;0.00100
44658.69644;258.55174;0.00100
44658.69644;265.52075;0.00100
44658.69644;266.36183;0.00100
44658.69644;261.67578;0.00100
44658.69644;266.12152;0.00100
44658.69644;258.19128;0.00100
44658.69644;263.35795;0.00100
44658.69644;256.02848;0.00100
44658.69644;260.71454;0.00100
44658.69644;257.35019;0.00100
44658.69644;255.54786;0.00100
44658.69644;255.54786;0.00100
44658.69644;260.35407;0.00100
44658.69644;251.22227;0.00100
44658.69644;256.14864;0.00100
44658.69644;257.10988;0.00100
44658.69644;253.74553;0.00100
44658.69644;260.35407;0.00100
44658.69644;260.35407;0.00100
44658.69644;258.67190;0.00100
44658.69644;261.07500;0.00100
44658.69644;259.75329;0.00100
44658.69644;262.39671;0.00100
44658.69644;255.42771;0.00100
44658.69644;256.14864;0.00100
44658.69644;258.07112;0.00100
44658.69644;244.01296;0.00100
44658.69644;259.15252;0.00100
44658.69644;247.97808;0.00100
44658.69644;254.82693;0.00100
44658.69644;250.62150;0.00100
44658.69644;253.86569;0.00100
44658.69644;253.50522;0.00100
44658.69644;253.50522;0.00100
44658.69644;258.19128;0.00100
44658.69644;254.58662;0.00099
44658.69644;256.86957;0.00099
44658.69644;257.10988;0.00099
44658.69644;254.82693;0.00099
44658.69644;252.18351;0.00099
44658.69644;254.58662;0.00099
44658.69644;247.49746;0.00099
44658.69644;247.73777;0.00099
44658.69644;250.02072;0.00099
44658.69644;248.69901;0.00099
44658.69644;249.54010;0.00101
44658.69644;249.29979;0.00101
44658.69644;253.14476;0.00101
44658.69644;248.81917;0.00101
44658.69644;253.02460;0.00101
44658.69644;254.94708;0.00101
44658.69644;250.86181;0.00101
44658.69644;256.98972;0.00101
44658.69644;256.02848;0.00101
44658.69644;253.50522;0.00101
44658.69644;255.54786;0.00099
44658.69644;249.29979;0.00099
44658.69644;251.70289;0.00099
44658.69644;245.93544;0.00099
44658.69644;253.26491;0.00099
44658.69644;243.17187;0.00099
44658.69644;248.45870;0.00099
44658.69644;245.81529;0.00099
44658.69644;248.57886;0.00099
44658.69644;246.53622;0.00099
44658.69644;243.89280;0.00101
44658.69644;255.06724;0.00101
44658.69644;242.09047;0.00101
44658.69644;257.59050;0.00101
44658.69644;247.37730;0.00101
44658.69644;249.54010;0.00101
44658.69644;248.69901;0.00101
44658.69644;246.77653;0.00101
44658.69644;243.17187;0.00101
44658.69644;246.17575;0.00101
44658.69644;241.36954;0.00100
44658.69644;240.52846;0.00100
44658.69644;239.44706;0.00100
44658.69644;242.21063;0.00100
44658.69644;243.29203;0.00100
44658.69644;238.72613;0.00100
44658.69645;243.65249;0.00100
44658.69645;243.53234;0.00100
44658.69645;238.96644;0.00100
44658.69645;250.62150;0.00100
44658.69645;241.60985;0.00101
44658.69645;245.57498;0.00101
44658.69645;243.05172;0.00101
44658.69645;242.69125;0.00101
44658.69645;241.73001;0.00101
44658.69645;234.88116;0.00101
44658.69645;243.65249;0.00101
44658.69645;231.51681;0.00101
44658.69645;238.60597;0.00101
44658.69645;235.00132;0.00101
44658.69645;235.60209;0.00102
44658.69645;234.76100;0.00102
44658.69645;239.80752;0.00102
44658.69645;235.60209;0.00102
44658.69645;236.32302;0.00102
44658.69645;242.69125;0.00102
44658.69645;236.80364;0.00102
44658.69645;239.20675;0.00102
44658.69645;245.69513;0.00102
44658.69645;234.76100;0.00102
44658.69645;243.53234;0.00101
44658.69645;227.07107;0.00101
44658.69645;242.81141;0.00101
44658.69645;220.58269;0.00101
44658.69645;237.04395;0.00101
44658.69645;226.59045;0.00101
44658.69645;224.90828;0.00101
44658.69645;232.83852;0.00101
44658.69645;226.95091;0.00101
44658.69645;229.83464;0.00101
44658.69645;233.19899;0.00102
44658.69645;229.83464;0.00102
44658.69645;233.79976;0.00102
44658.69645;232.83852;0.00102
44658.69645;234.16023;0.00102
44658.69645;236.08271;0.00102
44658.69645;229.47417;0.00102
44658.69645;233.67961;0.00102
44658.69645;229.59433;0.00102
44658.69645;221.30362;0.00102
44658.69645;231.39666;0.00090
44658.69645;220.70284;0.00090
44658.69645;222.02455;0.00090
44658.69645;227.91216;0.00090
44658.69645;218.41989;0.00090
44658.69645;227.19122;0.00090
44658.69645;218.29974;0.00090
44658.69645;230.79588;0.00090
44658.69645;222.86564;0.00090
44658.69645;228.27262;0.00090
44658.69645;229.47417;0.00110
44658.69645;225.50905;0.00110
44658.69645;225.86952;0.00110
44658.69645;227.79200;0.00110
44658.69645;217.93927;0.00110
44658.69645;222.26486;0.00110
44658.69645;218.17958;0.00110
44658.69645;218.66020;0.00110
44658.69645;219.74160;0.00110
44658.69645;219.38113;0.00110
44658.69645;218.29974;0.00091
44658.69645;218.66020;0.00091
44658.69645;222.14470;0.00091
44658.69645;224.66796;0.00091
44658.69645;217.69896;0.00091
44658.69645;224.90828;0.00091
44658.69645;220.70284;0.00091
44658.69645;220.70284;0.00091
44658.69645;224.30750;0.00091
44658.69645;219.98191;0.00091
44658.69645;220.22222;0.00101
44658.69645;214.57492;0.00101
44658.69645;218.78036;0.00101
44658.69645;213.73384;0.00101
44658.69645;211.93151;0.00101
44658.69645;214.45477;0.00101
44658.69645;209.04778;0.00101
44658.69645;214.21446;0.00101
44658.69645;212.29198;0.00101
44658.69645;211.33073;0.00101
44658.69645;210.12918;0.00100
44658.69645;217.21834;0.00100
44658.69645;212.29198;0.00100
44658.69645;214.57492;0.00100
44658.69645;217.21834;0.00100
44658.69645;212.05166;0.00100
44658.69645;217.69896;0.00100
44658.69645;207.84623;0.00100
44658.69645;214.81524;0.00100
44658.69645;200.27645;0.00100
44658.69645;209.28809;0.00100
44658.69645;205.92375;0.00100
44658.69645;199.67568;0.00100
44658.69645;208.68732;0.00100
44658.69645;202.19894;0.00100
44658.69645;203.28033;0.00100
44658.69645;207.96639;0.00100
44658.69645;204.48188;0.00100
44658.69645;208.92763;0.00100
44658.69645;204.72220;0.00100
44658.69645;210.72996;0.00101
44658.69645;206.52452;0.00101
44658.69645;202.79971;0.00101
44658.69645;207.96639;0.00101
44658.69645;199.43536;0.00101
44658.69645;198.35397;0.00101
44658.69645;205.20282;0.00101
44658.69645;192.94698;0.00101
44658.69645;203.88111;0.00101
44658.69645;195.10978;0.00101
44658.69645;204.96251;0.00100
44658.69645;195.71055;0.00100
44658.69645;206.04390;0.00100
44658.69645;199.79583;0.00100
44658.69645;201.83847;0.00100
44658.69645;203.76095;0.00100
44658.69645;202.31909;0.00100
44658.69645;200.99738;0.00100
44658.69645;203.04002;0.00100
44658.69645;199.19505;0.00100
44658.69645;197.39273;0.00101
44658.69645;196.79195;0.00101
44658.69645;194.74931;0.00101
44658.69645;188.62139;0.00101
44658.69645;195.47024;0.00101
44658.69645;186.69891;0.00101
44658.69645;194.50900;0.00101
44658.69645;188.50124;0.00101
44658.69645;194.38884;0.00101
44658.69645;189.94310;0.00101
44658.69645;191.98574;0.00101
44658.69645;191.50512;0.00101
44658.69645;194.14853;0.00101
44658.69645;190.90434;0.00101
44658.69645;196.55164;0.00101
44658.69645;191.02450;0.00101
44658.69645;192.22605;0.00101
44658.69645;192.34621;0.00101
44658.69645;187.78031;0.00101
44658.69645;184.89658;0.00101
44658.69645;184.17565;0.00102
44658.69645;184.29580;0.00102
44658.69645;180.57099;0.00102
44658.69645;181.89270;0.00102
44658.69645;181.29192;0.00102
44658.69645;179.00897;0.00102
44658.69645;182.37332;0.00102
44658.69645;185.37720;0.00102
44658.69645;177.80742;0.00102
44658.69645;190.78419;0.00102
44658.69645;179.48960;0.00101
44658.69645;188.50124;0.00101
44658.69645;179.12913;0.00101
44658.69645;185.49736;0.00101
44658.69645;175.28416;0.00101
44658.69645;173.96245;0.00101
44658.69645;175.04385;0.00101
44658.69645;170.23764;0.00101
44658.69645;173.60199;0.00101
44658.69645;170.71826;0.00101
44658.69645;171.67950;0.00101
44658.69645;168.55547;0.00101
44658.69645;175.76478;0.00101
44658.69645;171.07873;0.00101
44658.69645;173.84230;0.00101
44658.69645;172.64075;0.00101
44658.69645;175.04385;0.00101
44658.69645;173.36168;0.00101
44658.69645;170.71826;0.00101
44658.69645;176.12525;0.00101
44658.69645;159.90429;0.00101
44658.69645;173.12137;0.00101
44658.69645;161.22600;0.00101
44658.69645;164.59035;0.00101
44658.69645;165.43143;0.00101
44658.69645;161.70662;0.00101
44658.69645;165.31128;0.00101
44658.69645;159.42367;0.00101
44658.69645;164.47019;0.00101
44658.69645;161.34615;0.00101
44658.69645;161.10584;0.00100
44658.69645;168.67562;0.00100
44658.69645;157.86165;0.00100
44658.69645;168.31516;0.00100
44658.69645;161.34615;0.00100
44658.69645;164.22988;0.00100
44658.69645;161.58646;0.00100
44658.69645;160.50507;0.00100
44658.69645;162.30740;0.00100
44658.69645;154.13684;0.00100
44658.69645;160.98569;0.00091
44658.69645;155.81901;0.00091
44658.69645;150.53218;0.00091
44658.69645;161.70662;0.00091
44658.69645;147.16784;0.00091
44658.69645;162.78802;0.00091
44658.69645;149.45079;0.00091
44658.69645;161.58646;0.00091
44658.69645;153.41591;0.00091
44658.69645;157.26088;0.00091
44658.69645;162.42755;0.00100
44658.69645;150.77249;0.00100
44658.69645;161.34615;0.00100
44658.69645;152.69498;0.00100
44658.69645;148.48954;0.00100
44658.69645;152.33451;0.00100
44658.69645;141.40038;0.00100
44658.69645;149.33063;0.00100
44658.69645;140.55930;0.00100
44658.69645;149.09032;0.00100
44658.69645;140.79961;0.00100
44658.69645;146.56706;0.00100
44658.69645;145.72597;0.00100
44658.69645;146.68721;0.00100
44658.69645;144.40427;0.00100
44658.69645;150.65234;0.00100
44658.69645;143.68333;0.00100
44658.69645;148.97016;0.00100
44658.69645;147.16784;0.00100
44658.69645;142.48178;0.00100
44658.69645;144.16395;0.00100
44658.69645;135.15231;0.00100
44658.69645;141.16007;0.00100
44658.69645;131.54765;0.00100
44658.69645;138.75697;0.00100
44658.69645;138.27635;0.00100
44658.69645;131.90812;0.00100
44658.69645;142.96240;0.00100
44658.69645;131.78796;0.00100
44658.69645;140.79961;0.00100
44658.69645;135.75309;0.00100
44658.69645;137.19495;0.00100
44658.69645;138.63681;0.00100
44658.69645;130.70657;0.00100
44658.69645;145.48566;0.00100
44658.69645;121.09415;0.00100
44658.69645;142.00116;0.00100
44658.69645;122.77632;0.00100
44658.69645;129.14455;0.00100
44658.69645;127.46238;0.00100
44658.69645;123.49725;0.00101
44658.69645;126.26082;0.00101
44658.69645;121.33446;0.00101
44658.69645;122.77632;0.00101
44658.69645;125.66005;0.00101
44658.69645;116.64840;0.00101
44658.69645;130.34610;0.00101
44658.69645;115.92747;0.00101
44658.69645;128.06315;0.00101
44658.69645;123.73756;0.00101
44658.69645;125.29958;0.00101
44658.69645;125.05927;0.00101
44658.69645;126.14067;0.00101
44658.69645;121.69492;0.00101
44658.69645;121.33446;0.00101
44658.69645;119.65229;0.00101
44658.69645;116.52825;0.00101
44658.69645;116.04763;0.00101
44658.69645;114.48561;0.00101
44658.69645;114.12514;0.00101
44658.69645;110.52049;0.00100
44658.69645;115.80732;0.00100
44658.69645;112.32282;0.00100
44658.69645;110.88095;0.00100
44658.69645;118.09027;0.00100
44658.69645;111.12126;0.00100
44658.69645;117.12903;0.00100
44658.69645;115.44685;0.00100
44658.69645;115.56701;0.00100
44658.69645;111.00111;0.00100
44658.69645;111.12126;0.00100
44658.69645;110.28018;0.00100
44658.69645;103.07086;0.00100
44658.69645;106.43521;0.00100
44658.69645;104.63288;0.00100
44658.69645;99.70652;0.00100
44658.69645;107.63676;0.00100
44658.69645;101.50884;0.00100
44658.69645;104.39257;0.00100
44658.69645;104.15226;0.00100
44658.69645;106.07474;0.00100
44658.69645;101.26853;0.00100
44658.69645;105.35381;0.00100
44658.69645;105.47397;0.00100
44658.69645;102.95071;0.00100
44658.69645;103.55148;0.00100
44658.69645;102.47009;0.00100
44658.69645;97.66388;0.00100
44658.69645;99.34605;0.00100
44658.69645;95.86155;0.00100
44658.69645;95.38093;0.00100
44658.69645;93.81891;0.00100
44658.69645;96.34217;0.00100
44658.69645;95.14062;0.00100
44658.69645;92.37705;0.00100
44658.69645;99.10574;0.00100
44658.69645;91.65611;0.00100
44658.69645;95.74139;0.00100
44658.69645;96.46232;0.00100
44658.69645;93.57860;0.00100
44658.69645;97.78403;0.00100
44658.69645;97.06310;0.00100
44658.69645;92.85767;0.00100
44658.69645;96.58248;0.00100
44658.69645;90.09410;0.00100
44658.69645;92.85767;0.00100
44658.69645;85.16773;0.00100
44658.69645;93.09798;0.00100
44658.69645;83.24525;0.00100
44658.69645;88.77239;0.00100
44658.69645;84.08633;0.00101
44658.69645;90.09410;0.00101
44658.69645;82.88478;0.00101
44658.69645;92.25689;0.00101
44658.69645;86.12897;0.00101
44658.69645;90.09410;0.00101
44658.69645;91.05534;0.00101
44658.69645;90.21425;0.00101
44658.69645;88.89254;0.00101
44658.69645;88.29177;0.00101
44658.69645;85.04758;0.00100
44658.69645;84.32664;0.00100
44658.69645;81.44292;0.00100
44658.69645;82.04369;0.00100
44658.69645;77.83826;0.00100
44658.69645;79.28012;0.00100
44658.69645;80.24137;0.00100
44658.69645;75.07469;0.00100
44658.69645;83.60571;0.00100
44658.69645;77.47779;0.00100
44658.69645;80.12121;0.00101
44658.69645;80.96230;0.00101
44658.69645;82.64447;0.00101
44658.69645;78.19873;0.00101
44658.69645;85.88866;0.00101
44658.69645;76.99717;0.00101
44658.69645;81.56307;0.00101
44658.69645;75.07469;0.00101
44658.69645;77.35764;0.00101
44658.69645;69.78786;0.00101
44658.69645;73.75298;0.00101
44658.69645;70.62895;0.00101
44658.69645;70.26848;0.00101
44658.69645;69.78786;0.00101
44658.69645;73.51267;0.00101
44658.69645;68.34600;0.00101
44658.69645;72.55143;0.00101
44658.69645;71.22972;0.00101
44658.69645;71.71034;0.00101
44658.69645;69.78786;0.00101
44658.69645;76.51655;0.00101
44658.69645;67.14444;0.00101
44658.69645;73.63283;0.00101
44658.69645;68.22584;0.00101
44658.69645;66.30336;0.00101
44658.69645;64.50103;0.00101
44658.69645;63.29948;0.00101
44658.69645;61.37699;0.00101
44658.69645;60.17544;0.00101
44658.69645;62.57854;0.00101
44658.69645;59.09404;0.00102
44658.69645;60.53591;0.00102
44658.69645;61.49715;0.00102
44658.69645;59.93513;0.00102
44658.69645;62.69870;0.00102
44658.69645;60.89637;0.00102
44658.69645;64.98165;0.00102
44658.69645;58.01265;0.00102
44658.69645;66.18320;0.00102
44658.69645;58.37311;0.00102
44658.69645;58.49327;0.00090
44658.69645;58.49327;0.00090
44658.69645;54.76845;0.00090
44658.69645;52.12504;0.00090
44658.69645;55.36923;0.00090
44658.69645;49.48162;0.00090
44658.69645;51.28395;0.00090
44658.69645;53.20644;0.00090
44658.69645;51.40411;0.00090
44658.69645;52.36535;0.00090
44658.69645;54.64830;0.00101
44658.69645;53.56690;0.00101
44658.69645;54.88861;0.00101
44658.69645;54.88861;0.00101
44658.69645;55.97001;0.00101
44658.69645;51.52426;0.00101
44658.69645;53.44675;0.00101
44658.69645;52.24519;0.00101
44658.69645;44.55526;0.00101
44658.69645;50.20255;0.00101
44658.69645;43.59402;0.00100
44658.69645;43.59402;0.00100
44658.69645;45.39634;0.00100
44658.69645;43.83433;0.00100
44658.69645;43.95448;0.00100
44658.69645;45.63665;0.00100
44658.69645;44.55526;0.00100
44658.69645;45.27619;0.00100
44658.69645;47.43898;0.00100
44658.69645;47.91960;0.00100
44658.69645;48.88085;0.00100
44658.69645;48.15991;0.00100
44658.69645;51.04364;0.00100
44658.69645;42.75293;0.00100
44658.69645;47.91960;0.00100
44658.69645;41.31107;0.00100
44658.69645;40.59013;0.00100
44658.69645;41.43122;0.00100
44658.69645;39.86920;0.00100
44658.69645;37.46610;0.00100
44658.69645;40.95060;0.00101
44658.69645;39.38858;0.00101
44658.69645;39.86920;0.00101
44658.69645;41.55138;0.00101
44658.69645;42.87308;0.00101
44658.69645;42.39246;0.00101
44658.69645;44.79557;0.00101
44658.69645;45.87697;0.00101
44658.69645;41.19091;0.00101
44658.69645;43.11339;0.00101
44658.69645;39.38858;0.00100
44658.69645;37.34594;0.00100
44658.69645;34.58237;0.00100
44658.69645;36.86532;0.00100
44658.69645;30.49709;0.00100
44658.69645;34.34206;0.00100
44658.69645;33.98160;0.00100
44658.69645;30.73740;0.00100
44658.69645;34.70253;0.00100
44658.69645;33.50097;0.00100
44658.69645;33.14051;0.00100
44658.69645;35.90408;0.00100
44658.69645;36.62501;0.00100
44658.69645;35.18315;0.00100
44658.69645;37.10563;0.00100
44658.69645;34.70253;0.00100
44658.69645;34.46222;0.00100
44658.69645;29.89632;0.00100
44658.69645;32.78004;0.00100
44658.69645;25.09011;0.00100
44658.69645;28.33430;0.00101
44658.69645;25.81104;0.00101
44658.69645;24.00871;0.00101
44658.69645;25.93119;0.00101
44658.69645;25.57073;0.00101
44658.69645;25.57073;0.00101
44658.69645;25.09011;0.00101
44658.69645;29.29554;0.00101
44658.69645;24.72964;0.00101
44658.69645;28.45445;0.00101
44658.69645;30.25678;0.00100
44658.69645;25.81104;0.00100
44658.69645;28.45445;0.00100
44658.69645;26.05135;0.00100
44658.69645;21.72576;0.00100
44658.69645;21.72576;0.00100
44658.69645;18.72188;0.00100
44658.69645;18.84203;0.00100
44658.69645;16.31877;0.00100
44658.69645;19.68312;0.00100
44658.69645;16.19862;0.00101
44658.69645;17.52033;0.00101
44658.69645;20.52421;0.00101
44658.69645;16.55908;0.00101
44658.69645;20.88467;0.00101
44658.69645;21.12498;0.00101
44658.69645;20.88467;0.00101
44658.69645;23.04747;0.00101
44658.69645;21.36529;0.00101
44658.69645;20.04359;0.00101
44658.69645;17.28002;0.00102
44658.69645;18.24126;0.00102
44658.69645;11.99319;0.00102
44658.69645;15.47769;0.00102
44658.69645;12.23350;0.00102
44658.69645;12.47381;0.00102
44658.69645;11.75287;0.00102
44658.69645;13.67536;0.00102
44658.69645;12.23350;0.00102
44658.69645;13.31489;0.00102
44658.69645;17.40017;0.00102
44658.69645;14.63660;0.00102
44658.69645;17.64048;0.00102
44658.69645;19.08234;0.00102
44658.69645;16.55908;0.00102
44658.69645;17.40017;0.00102
44658.69645;17.64048;0.00102
44658.69645;12.59396;0.00102
44658.69645;13.79551;0.00102
44658.69645;11.63272;0.00102
44658.69645;9.59008;0.00101
44658.69645;9.34977;0.00101
44658.69645;10.31101;0.00101
44658.69645;8.38853;0.00101
44658.69645;10.07070;0.00101
44658.69645;12.11334;0.00101
44658.69645;10.67148;0.00101
44658.69645;12.71412;0.00101
44658.69645;14.27614;0.00101
44658.69645;13.55520;0.00101
44658.69645;14.87691;0.00101
44658.69645;16.43893;0.00101
44658.69645;12.71412;0.00101
44658.69645;13.19474;0.00101
44658.69645;11.15210;0.00101
44658.69645;6.82651;0.00101
44658.69645;7.06682;0.00101
44658.69645;5.62496;0.00101
44658.69645;5.02418;0.00101
44658.69645;4.90403;0.00101
44658.69645;7.54744;0.00091
44658.69645;5.50480;0.00091
44658.69645;7.06682;0.00091
44658.69645;9.46993;0.00091
44658.69645;7.18698;0.00091
44658.69645;9.95055;0.00091
44658.69645;11.75287;0.00091
44658.69645;10.43117;0.00091
44658.69645;10.07070;0.00091
44658.69645;10.55132;0.00091
44658.69645;5.62496;0.00101
44658.69645;5.26449;0.00101
44658.69645;4.06294;0.00101
44658.69645;2.02030;0.00101
44658.69645;2.02030;0.00101
44658.69645;3.46216;0.00101
44658.69645;1.17921;0.00101
44658.69645;2.38077;0.00101
44658.69645;3.94278;0.00101
44658.69645;3.22185;0.00101
44658.69645;4.54356;0.00100
44658.69645;7.30713;0.00100
44658.69645;5.50480;0.00100
44658.69645;8.26837;0.00100
44658.69645;8.62884;0.00100
44658.69645;5.50480;0.00100
44658.69645;5.98542;0.00100
44658.69645;5.14434;0.00100
44658.69645;1.17921;0.00100
44658.69645;1.53968;0.00100
44658.69645;1.17921;0.00100
44658.69645;-1.46420;0.00100
44658.69645;0.21797;0.00100
44658.69645;0.57844;0.00100
44658.69645;-0.62312;0.00100
44658.69645;1.90014;0.00100
44658.69645;3.46216;0.00100
44658.69645;2.62108;0.00100
44658.69645;4.90403;0.00100
44658.69645;6.58620;0.00100
44658.69645;5.62496;0.00100
44658.69645;6.82651;0.00100
44658.69645;6.82651;0.00100
44658.69645;3.46216;0.00100
44658.69645;3.10170;0.00100
44658.69645;1.41952;0.00100
44658.69645;-1.34405;0.00100
44658.69645;-1.34405;0.00100
44658.69645;0.21797;0.00100
44658.69645;-2.30529;0.00100
44658.69645;1.05906;0.00101
44658.69645;1.77999;0.00101
44658.69645;0.45828;0.00101
44658.69645;3.58232;0.00101
44658.69645;4.54356;0.00101
44658.69645;3.58232;0.00101
44658.69645;6.34589;0.00101
44658.69645;7.66760;0.00101
44658.69645;4.06294;0.00101
44658.69645;5.62496;0.00101
44658.69645;3.94278;0.00100
44658.69645;0.09782;0.00100
44658.69645;0.21797;0.00100
44658.69645;0.21797;0.00100
44658.69645;-2.54560;0.00100
44658.69645;0.45828;0.00100
44658.69645;0.33813;0.00100
44658.69645;-0.74327;0.00100
44658.69645;1.29937;0.00100
44658.69645;2.50092;0.00100
44658.69645;1.29937;0.00100
44658.69645;4.66372;0.00100
44658.69645;5.98542;0.00100
44658.69645;5.02418;0.00100
44658.69645;6.82651;0.00100
44658.69645;6.34589;0.00100
44658.69645;2.74123;0.00100
44658.69645;3.58232;0.00100
44658.69645;2.02030;0.00100
44658.69645;-1.34405;0.00100
44658.69645;0.21797;0.00100
44658.69645;-0.02234;0.00100
44658.69645;-2.30529;0.00100
44658.69645;0.21797;0.00100
44658.69645;0.69859;0.00100
44658.69645;-0.14249;0.00100
44658.69645;2.62108;0.00100
44658.69645;4.42340;0.00100
44658.69645;2.38077;0.00100
44658.69645;6.70635;0.00100
44658.69645;6.58620;0.00101
44658.69645;4.54356;0.00101
44658.69645;5.98542;0.00101
44658.69645;5.02418;0.00101
44658.69645;0.69859;0.00101
44658.69645;1.17921;0.00101
44658.69645;0.33813;0.00101
44658.69645;-3.02622;0.00101
44658.69645;-0.38281;0.00101
44658.69645;-0.62312;0.00101
44658.69645;-1.22389;0.00100
44658.69645;1.29937;0.00100
44658.69645;2.50092;0.00100
44658.69645;1.29937;0.00100
44658.69645;4.18309;0.00100
44658.69645;4.90403;0.00100
44658.69645;3.82263;0.00100
44658.69645;7.06682;0.00100
44658.69645;5.86527;0.00100
44658.69645;3.82263;0.00100
44658.69645;3.94278;0.00101
44658.69645;2.26061;0.00101
44658.69645;-1.82467;0.00101
44658.69645;0.45828;0.00101
44658.69645;-0.50296;0.00101
44658.69645;-2.06498;0.00101
44658.69645;0.45828;0.00101
44658.69645;0.93890;0.00101
44658.69645;-0.86343;0.00101
44658.69645;2.74123;0.00101
44658.69645;2.74123;0.00101
44658.69645;2.02030;0.00101
44658.69645;5.50480;0.00101
44658.69645;6.46604;0.00101
44658.69645;4.18309;0.00101
44658.69645;6.70635;0.00101
44658.69645;4.90403;0.00101
44658.69645;0.93890;0.00101
44658.69645;2.38077;0.00101
44658.69645;0.21797;0.00101
44658.69645;-1.94482;0.00101
44658.69645;0.33813;0.00101
44658.69645;-0.62312;0.00101
44658.69645;-1.82467;0.00101
44658.69645;0.57844;0.00101
44658.69645;1.17921;0.00101
44658.69645;-0.02234;0.00101
44658.69645;4.06294;0.00101
44658.69645;3.94278;0.00101
44658.69645;3.82263;0.00101
44658.69645;7.30713;0.00100
44658.69645;5.62496;0.00100
44658.69645;3.70247;0.00100
44658.69645;5.14434;0.00100
44658.69645;2.74123;0.00100
44658.69645;-1.22389;0.00100
44658.69645;1.29937;0.00100
44658.69645;-1.34405;0.00100
44658.69645;-2.54560;0.00100
44658.69645;0.21797;0.00100
44658.69645;-0.26265;0.00101
44658.69645;-0.98358;0.00101
44658.69645;2.50092;0.00101
44658.69645;2.50092;0.00101
44658.69645;1.90014;0.00101
44658.69645;5.38465;0.00101
44658.69645;5.38465;0.00101
44658.69645;4.54356;0.00101
44658.69645;7.06682;0.00101
44658.69645;4.90403;0.00101
44658.69645;2.02030;0.00101
44658.69645;2.98154;0.00101
44658.69645;-0.02234;0.00101
44658.69645;-1.94482;0.00101
44658.69645;0.57844;0.00101
44658.69645;-1.22389;0.00101
44658.69645;-1.70451;0.00101
44658.69645;1.65983;0.00101
44658.69645;0.57844;0.00101
44658.69645;-0.14249;0.00101
44658.69645;3.82263;0.00092
44658.69645;3.10170;0.00092
44658.69645;2.98154;0.00092
44658.69645;7.42729;0.00092
44658.69645;5.38465;0.00092
44658.69645;4.42340;0.00092
44658.69645;5.86527;0.00092
44658.69645;2.62108;0.00092
44658.69645;-0.02234;0.00092
44658.69645;1.29937;0.00092
44658.69645;-0.98358;0.00100
44658.69645;-2.30529;0.00100
44658.69645;0.81875;0.00100
44658.69645;-1.22389;0.00100
44658.69645;-1.22389;0.00100
44658.69645;1.65983;0.00100
44658.69645;1.29937;0.00100
44658.69645;1.41952;0.00100
44658.69645;5.26449;0.00100
44658.69645;5.02418;0.00100
44658.69645;5.02418;0.00101
44658.69645;7.42729;0.00101
44658.69645;4.78387;0.00101
44658.69645;2.98154;0.00101
44658.69645;3.70247;0.00101
44658.69645;0.21797;0.00101
44658.69645;-1.22389;0.00101
44658.69645;0.45828;0.00101
44658.69645;-1.82467;0.00101
44658.69645;-2.06498;0.00101
44658.69645;0.93890;0.00100
44658.69645;-0.38281;0.00100
44658.69645;0.33813;0.00100
44658.69645;3.34201;0.00100
44658.69645;2.86139;0.00100
44658.69645;3.70247;0.00100
44658.69645;7.06682;0.00100
44658.69645;5.38465;0.00100
44658.69645;4.54356;0.00100
44658.69645;6.46604;0.00100
44658.69645;2.74123;0.00100
